11.306745	11.725323
11.766339	13.348441
10.251942	14.022558
10.990337	13.277290
11.608494	13.412325
14.407027	15.880673
14.033783	16.763537
11.925255	13.162250
10.330460	12.103571
13.470859	16.172294
10.171080	12.251368
11.081813	13.232855
9.949393	12.181385
11.033340	10.452707
11.060543	12.546365
12.643190	15.920898
11.639340	12.927672
12.972555	15.295663
11.421612	13.753873
10.400368	13.258251
11.286641	12.618536
10.746728	14.430148
10.549282	11.938434
11.256075	14.133913
13.448354	13.711081
11.697656	13.204622
9.737708	11.314390
10.603799	11.115864
10.874856	12.951183
11.898889	13.948529
10.354955	12.932888
11.776341	12.586616
11.777381	13.267781
12.899941	13.827681
8.707481	9.515988
10.497366	11.739996
12.333307	13.441787
12.286534	12.783979
13.616152	16.605016
10.557244	10.997998
14.143279	16.606051
13.941217	15.006738
13.389072	14.302955
11.478658	13.027913
13.016129	15.350021
11.811969	12.967629
11.132408	11.955249
10.388109	10.292126
13.225254	15.669924
11.844512	12.982152
11.504757	12.516683
9.455994	11.334163
10.058383	11.534701
13.122010	13.695922
12.076650	13.266353
11.681182	13.561294
11.890275	13.731420
10.965941	12.758933
11.523037	14.567468
12.583331	17.147004
11.731532	14.086695
9.878096	12.129028
10.804855	12.762470
13.500309	14.124695
11.723278	12.617633
12.167145	14.472385
10.597407	11.592441
12.285275	14.202521
12.286753	14.006272
12.215213	15.280596
13.037265	14.945883
11.489950	14.880919
12.081818	12.940186
12.964631	14.322400
11.389770	13.176874
10.857110	11.570975
12.730042	13.036098
12.951219	13.468690
10.268303	10.938149
11.093680	11.870799
11.546831	14.254096
10.554724	11.492242
12.501862	12.990467
10.747218	14.041206
11.136988	14.256992
14.601891	16.001537
12.013690	14.669877
12.249260	12.169752
10.872881	12.478463
13.636249	14.859756
13.086881	15.363481
10.398979	11.981025
11.774150	13.153080
11.185245	11.675988
12.441134	14.454620
11.222695	11.802668
10.846974	11.699345
13.076738	13.883027
12.024734	14.322756
11.408998	12.691620
10.997859	11.025556
7.849811	8.489521
11.542969	13.526306
12.698287	14.476967
13.927498	16.411068
9.820459	10.570917
11.331691	12.112001
12.319397	13.676508
12.343897	14.075062
9.829481	11.893058
9.464381	9.868618
10.742731	12.910535
13.271202	15.349907
11.823405	12.720339
11.483585	15.005717
9.995839	10.804952
10.343455	11.750076
11.949525	12.584148
12.344245	11.506979
10.611623	12.962796
9.820840	12.672041
12.914908	12.895880
12.438350	12.672909
11.727406	14.515620
10.151602	12.079083
13.641916	15.465374
12.050285	14.633666
10.360325	11.690230
11.262832	11.283538
11.964245	15.083385
11.803276	13.444887
10.932511	12.867135
13.862555	15.900895
11.958331	14.343069
12.300592	14.575648
9.793191	10.746417
14.194083	15.986805
9.123898	11.178243
12.515875	12.338604
11.692439	12.919980
11.058409	13.187123
9.428427	11.268664
9.671559	10.943497
2.344875	16.613061
1.708350	18.079144
3.803948	17.367081
